expense_id,month,department,category,budget_amount,actual_amount,variance,variance_pct,status,notes
EXP-003312,2025-05,Manufacturing,Training,6378.12,6855.81,477.69,7.49,Approved,
EXP-003313,2025-05,Manufacturing,R&D Materials,5992.18,6517.05,524.87,8.76,Approved,
EXP-003314,2025-05,Manufacturing,Facility Maintenance,4892.38,5145.69,253.31,5.18,Approved,
EXP-003315,2025-05,Manufacturing,Depreciation,7009.5,7387.49,377.99,5.39,Approved,
EXP-003316,2025-05,Quality Assurance,Salaries & Wages,75421.52,67891.2,-7530.32,-9.98,Approved,
EXP-003317,2025-05,Quality Assurance,Benefits,17273.95,14862.61,-2411.34,-13.96,Approved,Variance exceeds threshold
EXP-003318,2025-05,Quality Assurance,Office Rent,2603.59,2388.72,-214.86,-8.25,Approved,
EXP-003319,2025-05,Quality Assurance,Utilities,5734.94,6453.97,719.02,12.54,Requires Review,Variance exceeds threshold
EXP-003320,2025-05,Quality Assurance,Marketing & Advertising,5681.05,5271.44,-409.61,-7.21,Approved,
EXP-003321,2025-05,Quality Assurance,Travel & Entertainment,2549.9,2541.09,-8.81,-0.35,Approved,
EXP-003322,2025-05,Quality Assurance,Software & Licenses,1850.95,1988.73,137.77,7.44,Approved,
EXP-003323,2025-05,Quality Assurance,Equipment & Maintenance,5125.11,5135.57,10.46,0.2,Approved,
EXP-003324,2025-05,Quality Assurance,Professional Services,2490.8,2517.23,26.43,1.06,Approved,
EXP-003325,2025-05,Quality Assurance,Insurance,3686.23,3906.17,219.94,5.97,Approved,
EXP-003326,2025-05,Quality Assurance,Supplies,4142.35,4703.22,560.86,13.54,Requires Review,Variance exceeds threshold
EXP-003327,2025-05,Quality Assurance,Shipping & Freight,3673.63,3563.34,-110.3,-3.0,Approved,
EXP-003328,2025-05,Quality Assurance,Telecommunications,3507.61,3438.86,-68.75,-1.96,Approved,
EXP-003329,2025-05,Quality Assurance,Training,1884.32,2107.59,223.27,11.85,Requires Review,Variance exceeds threshold
EXP-003330,2025-05,Quality Assurance,R&D Materials,4912.96,5594.74,681.79,13.88,Requires Review,Variance exceeds threshold
EXP-003331,2025-05,Quality Assurance,Facility Maintenance,4320.75,3878.18,-442.57,-10.24,Approved,Variance exceeds threshold
EXP-003332,2025-05,Quality Assurance,Depreciation,4621.86,4081.16,-540.71,-11.7,Approved,Variance exceeds threshold
EXP-003333,2025-05,Customer Service,Salaries & Wages,63009.2,69623.4,6614.2,10.5,Requires Review,Variance exceeds threshold
EXP-003334,2025-05,Customer Service,Benefits,16399.24,17723.54,1324.3,8.08,Approved,
EXP-003335,2025-05,Customer Service,Office Rent,2198.2,2213.19,15.0,0.68,Approved,
EXP-003336,2025-05,Customer Service,Utilities,5025.24,5170.86,145.62,2.9,Approved,
EXP-003337,2025-05,Customer Service,Marketing & Advertising,4797.5,5387.65,590.14,12.3,Requires Review,Variance exceeds threshold
EXP-003338,2025-05,Customer Service,Travel & Entertainment,5427.03,6108.11,681.07,12.55,Requires Review,Variance exceeds threshold
EXP-003339,2025-05,Customer Service,Software & Licenses,1273.9,1461.22,187.32,14.7,Requires Review,Variance exceeds threshold
EXP-003340,2025-05,Customer Service,Equipment & Maintenance,4521.18,5092.71,571.53,12.64,Requires Review,Variance exceeds threshold
EXP-003341,2025-05,Customer Service,Professional Services,3169.33,3458.01,288.68,9.11,Approved,
EXP-003342,2025-05,Customer Service,Insurance,1370.43,1412.45,42.01,3.07,Approved,
EXP-003343,2025-05,Customer Service,Supplies,5104.9,5322.76,217.87,4.27,Approved,
EXP-003344,2025-05,Customer Service,Shipping & Freight,3513.5,3496.32,-17.19,-0.49,Approved,
EXP-003345,2025-05,Customer Service,Telecommunications,1553.93,1609.0,55.07,3.54,Approved,
EXP-003346,2025-05,Customer Service,Training,5492.21,4904.85,-587.36,-10.69,Approved,Variance exceeds threshold
EXP-003347,2025-05,Customer Service,R&D Materials,3905.82,3673.19,-232.62,-5.96,Approved,
EXP-003348,2025-05,Customer Service,Facility Maintenance,1158.91,1309.97,151.05,13.03,Requires Review,Variance exceeds threshold
EXP-003349,2025-05,Customer Service,Depreciation,4500.56,4570.87,70.31,1.56,Approved,
EXP-003350,2025-05,Finance,Salaries & Wages,89558.33,101285.31,11726.98,13.09,Requires Review,Variance exceeds threshold
EXP-003351,2025-05,Finance,Benefits,19785.78,17206.76,-2579.02,-13.03,Approved,Variance exceeds threshold
EXP-003352,2025-05,Finance,Office Rent,3548.98,3324.09,-224.89,-6.34,Approved,
EXP-003353,2025-05,Finance,Utilities,1777.67,1668.66,-109.01,-6.13,Approved,
EXP-003354,2025-05,Finance,Marketing & Advertising,4912.16,5023.72,111.55,2.27,Approved,
EXP-003355,2025-05,Finance,Travel & Entertainment,5366.02,4613.14,-752.88,-14.03,Approved,Variance exceeds threshold
EXP-003356,2025-05,Finance,Software & Licenses,1676.54,1453.99,-222.55,-13.27,Approved,Variance exceeds threshold
EXP-003357,2025-05,Finance,Equipment & Maintenance,5006.64,5631.64,625.0,12.48,Requires Review,Variance exceeds threshold
EXP-003358,2025-05,Finance,Professional Services,5760.33,5053.9,-706.43,-12.26,Approved,Variance exceeds threshold
EXP-003359,2025-05,Finance,Insurance,4843.78,4317.58,-526.2,-10.86,Approved,Variance exceeds threshold
EXP-003360,2025-05,Finance,Supplies,3719.79,3870.64,150.85,4.06,Approved,
EXP-003361,2025-05,Finance,Shipping & Freight,2562.97,2511.43,-51.54,-2.01,Approved,
EXP-003362,2025-05,Finance,Telecommunications,6550.98,6464.98,-85.99,-1.31,Approved,
EXP-003363,2025-05,Finance,Training,1628.06,1555.79,-72.26,-4.44,Approved,
EXP-003364,2025-05,Finance,R&D Materials,5949.86,6023.93,74.08,1.25,Approved,
EXP-003365,2025-05,Finance,Facility Maintenance,1445.6,1486.37,40.77,2.82,Approved,
EXP-003366,2025-05,Finance,Depreciation,1478.05,1571.81,93.76,6.34,Approved,
EXP-003367,2025-05,IT & Systems,Salaries & Wages,61344.62,55982.97,-5361.65,-8.74,Approved,
EXP-003368,2025-05,IT & Systems,Benefits,17250.11,15451.71,-1798.4,-10.43,Approved,Variance exceeds threshold
EXP-003369,2025-05,IT & Systems,Office Rent,4865.04,5465.7,600.67,12.35,Requires Review,Variance exceeds threshold
EXP-003370,2025-05,IT & Systems,Utilities,2804.78,2507.32,-297.45,-10.61,Approved,Variance exceeds threshold
EXP-003371,2025-05,IT & Systems,Marketing & Advertising,4934.65,5235.95,301.3,6.11,Approved,
EXP-003372,2025-05,IT & Systems,Travel & Entertainment,2749.74,2422.77,-326.97,-11.89,Approved,Variance exceeds threshold
EXP-003373,2025-05,IT & Systems,Software & Licenses,1353.11,1505.91,152.8,11.29,Requires Review,Variance exceeds threshold
EXP-003374,2025-05,IT & Systems,Equipment & Maintenance,1388.56,1359.02,-29.54,-2.13,Approved,
EXP-003375,2025-05,IT & Systems,Professional Services,2824.46,2590.25,-234.21,-8.29,Approved,
EXP-003376,2025-05,IT & Systems,Insurance,1722.85,1738.3,15.45,0.9,Approved,
EXP-003377,2025-05,IT & Systems,Supplies,1147.77,1058.54,-89.23,-7.77,Approved,
EXP-003378,2025-05,IT & Systems,Shipping & Freight,2417.35,2764.22,346.87,14.35,Requires Review,Variance exceeds threshold
EXP-003379,2025-05,IT & Systems,Telecommunications,4063.13,3648.79,-414.33,-10.2,Approved,Variance exceeds threshold
EXP-003380,2025-05,IT & Systems,Training,1915.1,1951.64,36.54,1.91,Approved,
EXP-003381,2025-05,IT & Systems,R&D Materials,1530.83,1632.99,102.16,6.67,Approved,
EXP-003382,2025-05,IT & Systems,Facility Maintenance,4967.4,5672.34,704.94,14.19,Requires Review,Variance exceeds threshold
EXP-003383,2025-05,IT & Systems,Depreciation,3969.61,4426.93,457.32,11.52,Requires Review,Variance exceeds threshold
EXP-003384,2025-05,Legal & Compliance,Salaries & Wages,57217.02,59856.85,2639.84,4.61,Approved,
EXP-003385,2025-05,Legal & Compliance,Benefits,13399.13,15404.56,2005.43,14.97,Requires Review,Variance exceeds threshold
EXP-003386,2025-05,Legal & Compliance,Office Rent,4102.02,4272.77,170.75,4.16,Approved,
EXP-003387,2025-05,Legal & Compliance,Utilities,4669.3,4007.6,-661.7,-14.17,Approved,Variance exceeds threshold
EXP-003388,2025-05,Legal & Compliance,Marketing & Advertising,3111.89,3355.3,243.41,7.82,Approved,
EXP-003389,2025-05,Legal & Compliance,Travel & Entertainment,2068.12,1877.94,-190.18,-9.2,Approved,
EXP-003390,2025-05,Legal & Compliance,Software & Licenses,4847.18,5489.52,642.33,13.25,Requires Review,Variance exceeds threshold
EXP-003391,2025-05,Legal & Compliance,Equipment & Maintenance,4606.78,5263.72,656.95,14.26,Requires Review,Variance exceeds threshold
EXP-003392,2025-05,Legal & Compliance,Professional Services,4864.24,5045.66,181.42,3.73,Approved,
EXP-003393,2025-05,Legal & Compliance,Insurance,4521.28,4908.33,387.05,8.56,Approved,
EXP-003394,2025-05,Legal & Compliance,Supplies,4062.5,3595.14,-467.36,-11.5,Approved,Variance exceeds threshold
EXP-003395,2025-05,Legal & Compliance,Shipping & Freight,2697.12,2901.89,204.78,7.59,Approved,
EXP-003396,2025-05,Legal & Compliance,Telecommunications,4307.71,4837.77,530.06,12.3,Requires Review,Variance exceeds threshold
EXP-003397,2025-05,Legal & Compliance,Training,3451.23,3806.44,355.21,10.29,Requires Review,Variance exceeds threshold
EXP-003398,2025-05,Legal & Compliance,R&D Materials,4659.73,5099.79,440.06,9.44,Approved,
EXP-003399,2025-05,Legal & Compliance,Facility Maintenance,3590.67,3942.76,352.09,9.81,Approved,
EXP-003400,2025-05,Legal & Compliance,Depreciation,1458.57,1354.78,-103.79,-7.12,Approved,
EXP-003401,2025-06,Executive Leadership,Salaries & Wages,142493.21,132382.03,-10111.19,-7.1,Approved,
EXP-003402,2025-06,Executive Leadership,Benefits,30557.51,28245.01,-2312.5,-7.57,Approved,
EXP-003403,2025-06,Executive Leadership,Office Rent,2283.94,2604.87,320.93,14.05,Requires Review,Variance exceeds threshold
EXP-003404,2025-06,Executive Leadership,Utilities,3799.81,3402.1,-397.72,-10.47,Approved,Variance exceeds threshold
EXP-003405,2025-06,Executive Leadership,Marketing & Advertising,4492.88,4430.79,-62.09,-1.38,Approved,
EXP-003406,2025-06,Executive Leadership,Travel & Entertainment,12634.53,14356.27,1721.74,13.63,Requires Review,Variance exceeds threshold
EXP-003407,2025-06,Executive Leadership,Software & Licenses,5525.23,6078.59,553.35,10.02,Requires Review,Variance exceeds threshold
EXP-003408,2025-06,Executive Leadership,Equipment & Maintenance,4804.53,4135.46,-669.07,-13.93,Approved,Variance exceeds threshold
EXP-003409,2025-06,Executive Leadership,Professional Services,8278.78,9467.74,1188.96,14.36,Requires Review,Variance exceeds threshold
EXP-003410,2025-06,Executive Leadership,Insurance,9021.45,8217.49,-803.96,-8.91,Approved,
EXP-003411,2025-06,Executive Leadership,Supplies,9858.59,8822.92,-1035.67,-10.51,Approved,Variance exceeds threshold
EXP-003412,2025-06,Executive Leadership,Shipping & Freight,8277.55,7726.46,-551.09,-6.66,Approved,
EXP-003413,2025-06,Executive Leadership,Telecommunications,2826.44,2558.07,-268.37,-9.49,Approved,
EXP-003414,2025-06,Executive Leadership,Training,9334.38,9231.17,-103.22,-1.11,Approved,
EXP-003415,2025-06,Executive Leadership,R&D Materials,3114.69,3361.73,247.04,7.93,Approved,
EXP-003416,2025-06,Executive Leadership,Facility Maintenance,7211.63,6917.46,-294.17,-4.08,Approved,
EXP-003417,2025-06,Executive Leadership,Depreciation,3322.19,2884.03,-438.17,-13.19,Approved,Variance exceeds threshold
EXP-003418,2025-06,Human Resources,Salaries & Wages,52611.82,45020.05,-7591.77,-14.43,Approved,Variance exceeds threshold
EXP-003419,2025-06,Human Resources,Benefits,11661.1,10317.87,-1343.24,-11.52,Approved,Variance exceeds threshold
EXP-003420,2025-06,Human Resources,Office Rent,4020.54,3734.21,-286.32,-7.12,Approved,
EXP-003421,2025-06,Human Resources,Utilities,3441.29,3290.93,-150.36,-4.37,Approved,
EXP-003422,2025-06,Human Resources,Marketing & Advertising,2353.54,2649.24,295.7,12.56,Requires Review,Variance exceeds threshold
EXP-003423,2025-06,Human Resources,Travel & Entertainment,1826.4,1627.62,-198.77,-10.88,Approved,Variance exceeds threshold
EXP-003424,2025-06,Human Resources,Software & Licenses,3395.87,3142.72,-253.14,-7.45,Approved,
EXP-003425,2025-06,Human Resources,Equipment & Maintenance,1128.23,1015.88,-112.34,-9.96,Approved,
EXP-003426,2025-06,Human Resources,Professional Services,2140.01,1921.75,-218.26,-10.2,Approved,Variance exceeds threshold
EXP-003427,2025-06,Human Resources,Insurance,4092.21,3977.17,-115.05,-2.81,Approved,
EXP-003428,2025-06,Human Resources,Supplies,3997.03,4377.19,380.16,9.51,Approved,
EXP-003429,2025-06,Human Resources,Shipping & Freight,995.43,1101.68,106.24,10.67,Requires Review,Variance exceeds threshold
EXP-003430,2025-06,Human Resources,Telecommunications,3031.27,2869.3,-161.97,-5.34,Approved,
EXP-003431,2025-06,Human Resources,Training,3364.62,3210.55,-154.07,-4.58,Approved,
EXP-003432,2025-06,Human Resources,R&D Materials,3495.57,3595.3,99.74,2.85,Approved,
EXP-003433,2025-06,Human Resources,Facility Maintenance,3687.92,4227.82,539.9,14.64,Requires Review,Variance exceeds threshold
EXP-003434,2025-06,Human Resources,Depreciation,3063.61,2767.55,-296.06,-9.66,Approved,
EXP-003435,2025-06,Sales & Marketing,Salaries & Wages,188690.25,212400.6,23710.35,12.57,Requires Review,Variance exceeds threshold
EXP-003436,2025-06,Sales & Marketing,Benefits,54403.0,53915.53,-487.47,-0.9,Approved,
EXP-003437,2025-06,Sales & Marketing,Office Rent,8276.7,9173.61,896.9,10.84,Requires Review,Variance exceeds threshold
EXP-003438,2025-06,Sales & Marketing,Utilities,5165.19,4605.35,-559.84,-10.84,Approved,Variance exceeds threshold
EXP-003439,2025-06,Sales & Marketing,Marketing & Advertising,61439.6,64696.04,3256.44,5.3,Approved,
EXP-003440,2025-06,Sales & Marketing,Travel & Entertainment,18643.6,16636.82,-2006.78,-10.76,Approved,Variance exceeds threshold
EXP-003441,2025-06,Sales & Marketing,Software & Licenses,10215.69,9845.31,-370.38,-3.63,Approved,
EXP-003442,2025-06,Sales & Marketing,Equipment & Maintenance,7813.93,7615.89,-198.04,-2.53,Approved,
EXP-003443,2025-06,Sales & Marketing,Professional Services,6131.16,5644.72,-486.44,-7.93,Approved,
EXP-003444,2025-06,Sales & Marketing,Insurance,14195.72,15935.96,1740.24,12.26,Requires Review,Variance exceeds threshold
EXP-003445,2025-06,Sales & Marketing,Supplies,10152.81,11222.7,1069.89,10.54,Requires Review,Variance exceeds threshold
EXP-003446,2025-06,Sales & Marketing,Shipping & Freight,7862.5,8105.89,243.4,3.1,Approved,
EXP-003447,2025-06,Sales & Marketing,Telecommunications,12241.31,12983.84,742.53,6.07,Approved,
EXP-003448,2025-06,Sales & Marketing,Training,13921.71,14810.76,889.05,6.39,Approved,
EXP-003449,2025-06,Sales & Marketing,R&D Materials,6120.55,6567.56,447.01,7.3,Approved,
EXP-003450,2025-06,Sales & Marketing,Facility Maintenance,7647.12,8402.01,754.89,9.87,Approved,
EXP-003451,2025-06,Sales & Marketing,Depreciation,11610.73,10082.26,-1528.47,-13.16,Approved,Variance exceeds threshold
EXP-003452,2025-06,Product Development,Salaries & Wages,285876.07,271790.19,-14085.87,-4.93,Approved,
EXP-003453,2025-06,Product Development,Benefits,62602.11,58691.95,-3910.16,-6.25,Approved,
EXP-003454,2025-06,Product Development,Office Rent,6424.17,6644.82,220.66,3.43,Approved,
EXP-003455,2025-06,Product Development,Utilities,17586.42,15293.49,-2292.93,-13.04,Approved,Variance exceeds threshold
EXP-003456,2025-06,Product Development,Marketing & Advertising,22319.45,23340.58,1021.13,4.58,Approved,
EXP-003457,2025-06,Product Development,Travel & Entertainment,20046.45,20385.61,339.16,1.69,Approved,
EXP-003458,2025-06,Product Development,Software & Licenses,10340.38,9849.94,-490.45,-4.74,Approved,
EXP-003459,2025-06,Product Development,Equipment & Maintenance,20227.22,18394.55,-1832.66,-9.06,Approved,
EXP-003460,2025-06,Product Development,Professional Services,9898.21,8494.12,-1404.09,-14.19,Approved,Variance exceeds threshold
EXP-003461,2025-06,Product Development,Insurance,6479.4,5704.47,-774.94,-11.96,Approved,Variance exceeds threshold
EXP-003462,2025-06,Product Development,Supplies,22373.98,24243.23,1869.25,8.35,Approved,
EXP-003463,2025-06,Product Development,Shipping & Freight,11345.57,13029.52,1683.95,14.84,Requires Review,Variance exceeds threshold
EXP-003464,2025-06,Product Development,Telecommunications,16604.81,14756.19,-1848.62,-11.13,Approved,Variance exceeds threshold
EXP-003465,2025-06,Product Development,Training,13768.56,14812.94,1044.38,7.59,Approved,
EXP-003466,2025-06,Product Development,R&D Materials,37386.27,38752.97,1366.7,3.66,Approved,
EXP-003467,2025-06,Product Development,Facility Maintenance,11021.34,12350.15,1328.81,12.06,Requires Review,Variance exceeds threshold
EXP-003468,2025-06,Product Development,Depreciation,17161.06,15082.07,-2078.99,-12.11,Approved,Variance exceeds threshold
EXP-003469,2025-06,Manufacturing,Salaries & Wages,235396.27,232012.09,-3384.18,-1.44,Approved,
EXP-003470,2025-06,Manufacturing,Benefits,55883.4,50054.21,-5829.19,-10.43,Approved,Variance exceeds threshold
EXP-003471,2025-06,Manufacturing,Office Rent,5511.7,4925.54,-586.16,-10.63,Approved,Variance exceeds threshold
EXP-003472,2025-06,Manufacturing,Utilities,6545.91,6546.59,0.68,0.01,Approved,
EXP-003473,2025-06,Manufacturing,Marketing & Advertising,16426.85,18289.64,1862.78,11.34,Requires Review,Variance exceeds threshold
EXP-003474,2025-06,Manufacturing,Travel & Entertainment,15200.75,14914.36,-286.39,-1.88,Approved,
EXP-003475,2025-06,Manufacturing,Software & Licenses,16032.22,16856.65,824.43,5.14,Approved,
EXP-003476,2025-06,Manufacturing,Equipment & Maintenance,9133.76,9992.92,859.16,9.41,Approved,
EXP-003477,2025-06,Manufacturing,Professional Services,12536.46,11123.34,-1413.11,-11.27,Approved,Variance exceeds threshold
EXP-003478,2025-06,Manufacturing,Insurance,6533.83,6270.0,-263.83,-4.04,Approved,
EXP-003479,2025-06,Manufacturing,Supplies,15401.33,14698.39,-702.94,-4.56,Approved,
EXP-003480,2025-06,Manufacturing,Shipping & Freight,13094.19,12448.91,-645.28,-4.93,Approved,
EXP-003481,2025-06,Manufacturing,Telecommunications,15110.33,16764.29,1653.95,10.95,Requires Review,Variance exceeds threshold
EXP-003482,2025-06,Manufacturing,Training,18179.45,19234.84,1055.38,5.81,Approved,
EXP-003483,2025-06,Manufacturing,R&D Materials,14055.39,13387.91,-667.49,-4.75,Approved,
EXP-003484,2025-06,Manufacturing,Facility Maintenance,7768.61,6707.42,-1061.19,-13.66,Approved,Variance exceeds threshold
EXP-003485,2025-06,Manufacturing,Depreciation,13140.28,12040.29,-1099.99,-8.37,Approved,
EXP-003486,2025-06,Quality Assurance,Salaries & Wages,67475.8,73611.66,6135.86,9.09,Approved,
EXP-003487,2025-06,Quality Assurance,Benefits,18623.73,20983.19,2359.46,12.67,Requires Review,Variance exceeds threshold
EXP-003488,2025-06,Quality Assurance,Office Rent,1813.02,1920.06,107.04,5.9,Approved,
